PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2386176,C2,,(EU) C2 Storage Basic,EUR,15.03,1,0,0,15.03,2024-05-01,2024-05-01,EU,Mauritius,,Mauritius,
2386177,C2,,(US) C2 Storage Advanced,USD,26.28,1,0,0,26.28,2024-05-01,2024-05-01,US,Maldives,,Maldives,
2386178,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2024-05-01,2024-05-01,US,Maldives,,Maldives,
2386179,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2024-05-01,2024-05-01,US,Malawi,,Malawi,
2386180,C2,,(EU) Active Insight Premium,EUR,28.7,1,0,0,28.7,2024-05-01,2024-05-01,EU,Mexico,,Mexico,
2386181,C2,,(EU) C2 Storage Advanced,EUR,736.7,1,0,0,736.7,2024-05-01,2024-05-01,EU,Mexico,,Mexico,
2386182,C2,,(EU) C2 Storage Basic,EUR,46.9,1,0,0,46.9,2024-05-01,2024-05-01,EU,Mexico,,Mexico,
2386183,C2,,(EU) C2 Backup Business,EUR,109.89,1,0,0,109.89,2024-05-01,2024-05-01,EU,Mexico,,Mexico,
2386184,C2,,(EU) C2 Backup Individual,EUR,9.39,1,0,0,9.39,2024-05-01,2024-05-01,EU,Mexico,,Mexico,
2386185,C2,,(US) C2 Password Plus,USD,2.34,1,0,0,2.34,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386186,C2,,(US) Active Insight Premium,USD,23.21,1,0,0,23.21,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386187,C2,,(US) C2 Storage Advanced,USD,3623.59,1,0,0,3623.59,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386188,C2,,(US) C2 Storage Basic,USD,104.2,1,0,0,104.2,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386189,C2,,(US) C2 Backup Enterprise,USD,865.28,1,0,0,865.28,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386190,C2,,(US) C2 Backup Individual,USD,58.48,1,0,0,58.48,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386191,C2,,(US) C2 Identity Business,USD,15.66,1,0,0,15.66,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386192,C2,,(US) C2 Object Storage Standard,USD,331.44,1,0,0,331.44,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386193,C2,,(US) C2 Backup Business,USD,1241.94,1,0,0,1241.94,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386194,C2,,(US) C2 Transfer Professional,USD,9.39,1,0,0,9.39,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386195,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,11.75,1,0,0,11.75,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386196,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,9.4,1,0,0,9.4,2024-05-01,2024-05-01,US,Mexico,,Mexico,
2386197,C2,,C2 credit,USD,-20.45,1,0,0,-20.45,2024-05-01,2024-05-01,,Malaysia,,Malaysia,
2386198,C2,,C2 Storage discount,EUR,-13.28,1,0,0,-13.28,2024-05-01,2024-05-01,,Malaysia,,Malaysia,
2386199,C2,,(EU) Active Insight Premium,EUR,4.7,1,0,0,4.7,2024-05-01,2024-05-01,EU,Malaysia,,Malaysia,
2386200,C2,,(EU) C2 Storage Advanced,EUR,825.11,1,0,0,825.11,2024-05-01,2024-05-01,EU,Malaysia,,Malaysia,
2386201,C2,,(EU) C2 Storage Basic,EUR,46.75,1,0,0,46.75,2024-05-01,2024-05-01,EU,Malaysia,,Malaysia,
2386202,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386203,C2,,(APAC) C2 Backup Business,USD,104.39,1,0,0,104.39,2024-05-01,2024-05-01,APAC,Malaysia,,Malaysia,
2386204,C2,,(APAC) C2 Backup Individual,USD,25.79,1,0,0,25.79,2024-05-01,2024-05-01,APAC,Malaysia,,Malaysia,
2386205,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2024-05-01,2024-05-01,APAC,Malaysia,,Malaysia,
2386206,C2,,(APAC) C2 Storage Advanced,USD,917.43,1,0,0,917.43,2024-05-01,2024-05-01,APAC,Malaysia,,Malaysia,
2386207,C2,,(APAC) C2 Storage Basic,USD,25.07,1,0,0,25.07,2024-05-01,2024-05-01,APAC,Malaysia,,Malaysia,
2386208,C2,,(US) Active Insight Premium,USD,15.66,1,0,0,15.66,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386209,C2,,(US) C2 Storage Advanced,USD,764.22,1,0,0,764.22,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386210,C2,,(US) C2 Storage Basic,USD,61.52,1,0,0,61.52,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386211,C2,,(US) C2 Object Storage Standard,USD,151.12,1,0,0,151.12,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386212,C2,,(US) C2 Backup Business,USD,117.68,1,0,0,117.68,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386213,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,4.7,1,0,0,4.7,2024-05-01,2024-05-01,US,Malaysia,,Malaysia,
2386214,C2,,(EU) Active Insight Premium,EUR,6.26,1,0,0,6.26,2024-05-01,2024-05-01,EU,Mozambique,,Mozambique,
2386215,C2,,(EU) C2 Storage Advanced,EUR,140.59,1,0,0,140.59,2024-05-01,2024-05-01,EU,Mozambique,,Mozambique,
2386216,C2,,(EU) C2 Backup Business,EUR,46.95,1,0,0,46.95,2024-05-01,2024-05-01,EU,Mozambique,,Mozambique,
2386217,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2024-05-01,2024-05-01,EU,Mozambique,,Mozambique,
2386218,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2024-05-01,2024-05-01,EU,Namibia,,Namibia,
2386219,C2,,(EU) C2 Storage Advanced,EUR,317.69,1,0,0,317.69,2024-05-01,2024-05-01,EU,New Caledonia,,New Caledonia,
2386220,C2,,(EU) C2 Storage Basic,EUR,36.82,1,0,0,36.82,2024-05-01,2024-05-01,EU,New Caledonia,,New Caledonia,
2386221,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2024-05-01,2024-05-01,EU,New Caledonia,,New Caledonia,
2386222,C2,,(APAC) C2 Backup Individual,USD,5.96,1,0,0,5.96,2024-05-01,2024-05-01,APAC,New Caledonia,,New Caledonia,
2386223,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2024-05-01,2024-05-01,APAC,New Caledonia,,New Caledonia,
2386224,C2,,(US) C2 Storage Advanced,USD,321.23,1,0,0,321.23,2024-05-01,2024-05-01,US,New Caledonia,,New Caledonia,
2386225,C2,,(US) C2 Storage Basic,USD,14.1,1,0,0,14.1,2024-05-01,2024-05-01,US,New Caledonia,,New Caledonia,
2386226,C2,,(US) C2 Object Storage Standard,USD,6.57,1,0,0,6.57,2024-05-01,2024-05-01,US,New Caledonia,,New Caledonia,
2386227,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,9.4,1,0,0,9.4,2024-05-01,2024-05-01,US,New Caledonia,,New Caledonia,
2386228,C2,,(EU) C2 Storage Basic,EUR,5.63,1,0,0,5.63,2024-05-01,2024-05-01,EU,Nicaragua,,Nicaragua,
2386229,C2,,(US) C2 Storage Advanced,USD,34.4,1,0,0,34.4,2024-05-01,2024-05-01,US,Nicaragua,,Nicaragua,
2386230,C2,,C2 credit,EUR,-127.32,1,0,0,-127.32,2024-05-01,2024-05-01,,Netherlands,,Netherlands,
2386231,C2,,(EU) Active Insight Premium,EUR,1462.02,1,0,0,1462.02,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386232,C2,,(EU) C2 Storage Advanced,EUR,47837.83,1,0,0,47837.83,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386233,C2,,(EU) C2 Storage Basic,EUR,9830.27,1,0,0,9830.27,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386234,C2,,(EU) C2 Backup Individual,EUR,575.39,1,0,0,575.39,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386235,C2,,(EU) C2 Identity Business,EUR,314.09,1,0,0,314.09,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386236,C2,,(EU) C2 Object Storage Standard,EUR,691.32,1,0,0,691.32,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386237,C2,,(EU) C2 Backup Business,EUR,2059.23,1,0,0,2059.23,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386238,C2,,(EU) C2 Password Plus,EUR,49.64,1,0,0,49.64,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386239,C2,,(EU) C2 Transfer Professional,EUR,39.16,1,0,0,39.16,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386240,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,259.83,1,0,0,259.83,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386241,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,14.1,1,0,0,14.1,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386242,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,43.29,1,0,0,43.29,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386243,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,82.85,1,0,0,82.85,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386244,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,46.93,1,0,0,46.93,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386245,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,15.67,1,0,0,15.67,2024-05-01,2024-05-01,EU,Netherlands,,Netherlands,
2386246,C2,,(APAC) C2 Storage Advanced,USD,17.62,1,0,0,17.62,2024-05-01,2024-05-01,APAC,Netherlands,,Netherlands,
2386247,C2,,(APAC) C2 Storage Basic,USD,0.86,1,0,0,0.86,2024-05-01,2024-05-01,APAC,Netherlands,,Netherlands,
2386248,C2,,(US) C2 Storage Advanced,USD,59.33,1,0,0,59.33,2024-05-01,2024-05-01,US,Netherlands,,Netherlands,
2386249,C2,,(US) C2 Storage Basic,USD,23.15,1,0,0,23.15,2024-05-01,2024-05-01,US,Netherlands,,Netherlands,
2386250,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,4.7,1,0,0,4.7,2024-05-01,2024-05-01,US,Netherlands,,Netherlands,
2386251,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,3.92,1,0,0,3.92,2024-05-01,2024-05-01,US,Netherlands,,Netherlands,
2386252,C2,,(EU) Active Insight Premium,EUR,55.82,1,0,0,55.82,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386253,C2,,(EU) C2 Storage Advanced,EUR,4370.89,1,0,0,4370.89,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386254,C2,,(EU) C2 Storage Basic,EUR,385.21,1,0,0,385.21,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386255,C2,,(EU) C2 Backup Individual,EUR,30.15,1,0,0,30.15,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386256,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386257,C2,,(EU) C2 Backup Business,EUR,86.11,1,0,0,86.11,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386258,C2,,(EU) C2 Password Plus,EUR,1.56,1,0,0,1.56,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386259,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,16.44,1,0,0,16.44,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386260,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,9.4,1,0,0,9.4,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386261,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,2.81,1,0,0,2.81,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386262,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,41.35,1,0,0,41.35,2024-05-01,2024-05-01,EU,Norway,,Norway,
2386263,C2,,(EU) Active Insight Premium,EUR,68.9,1,0,0,68.9,2024-05-01,2024-05-01,EU,New Zealand,,New Zealand,
2386264,C2,,(EU) C2 Storage Advanced,EUR,1425.07,1,0,0,1425.07,2024-05-01,2024-05-01,EU,New Zealand,,New Zealand,
2386265,C2,,(EU) C2 Storage Basic,EUR,154.7,1,0,0,154.7,2024-05-01,2024-05-01,EU,New Zealand,,New Zealand,
2386266,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2024-05-01,2024-05-01,EU,New Zealand,,New Zealand,
2386267,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,4.7,1,0,0,4.7,2024-05-01,2024-05-01,EU,New Zealand,,New Zealand,
2386268,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,2.11,1,0,0,2.11,2024-05-01,2024-05-01,EU,New Zealand,,New Zealand,
2386269,C2,,(US) C2 Password Plus,USD,1.56,1,0,0,1.56,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386270,C2,,(APAC) C2 Backup Business,USD,146.39,1,0,0,146.39,2024-05-01,2024-05-01,APAC,New Zealand,,New Zealand,
2386271,C2,,(APAC) C2 Object Storage Standard,USD,30.99,1,0,0,30.99,2024-05-01,2024-05-01,APAC,New Zealand,,New Zealand,
2386272,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2024-05-01,2024-05-01,APAC,New Zealand,,New Zealand,
2386273,C2,,(APAC) C2 Storage Advanced,USD,938.54,1,0,0,938.54,2024-05-01,2024-05-01,APAC,New Zealand,,New Zealand,
2386274,C2,,(APAC) C2 Storage Basic,USD,32.31,1,0,0,32.31,2024-05-01,2024-05-01,APAC,New Zealand,,New Zealand,
2386275,C2,,(US) Active Insight Premium,USD,123.28,1,0,0,123.28,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386276,C2,,(US) C2 Storage Advanced,USD,2915.82,1,0,0,2915.82,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386277,C2,,(US) C2 Storage Basic,USD,169.43,1,0,0,169.43,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386278,C2,,(US) C2 Backup Individual,USD,26.62,1,0,0,26.62,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386279,C2,,(US) C2 Object Storage Standard,USD,6.57,1,0,0,6.57,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386280,C2,,(US) C2 Backup Business,USD,86.16,1,0,0,86.16,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386281,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,18.8,1,0,0,18.8,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386282,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,5.87,1,0,0,5.87,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386283,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,16.19,1,0,0,16.19,2024-05-01,2024-05-01,US,New Zealand,,New Zealand,
2386284,C2,,(APAC) C2 Storage Advanced,USD,11.75,1,0,0,11.75,2024-05-01,2024-05-01,APAC,Oman,,Oman,
2386285,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2024-05-01,2024-05-01,US,Oman,,Oman,
2386286,C2,,(US) C2 Object Storage Standard,USD,24.33,1,0,0,24.33,2024-05-01,2024-05-01,US,Oman,,Oman,
2386287,C2,,(EU) Active Insight Premium,EUR,3.13,1,0,0,3.13,2024-05-01,2024-05-01,EU,Panama,,Panama,
2386288,C2,,(EU) C2 Storage Advanced,EUR,10.96,1,0,0,10.96,2024-05-01,2024-05-01,EU,Panama,,Panama,
2386289,C2,,(US) C2 Storage Advanced,USD,90.99,1,0,0,90.99,2024-05-01,2024-05-01,US,Panama,,Panama,
2386290,C2,,(US) C2 Storage Basic,USD,10.2,1,0,0,10.2,2024-05-01,2024-05-01,US,Panama,,Panama,
2386291,C2,,(US) C2 Backup Individual,USD,5.48,1,0,0,5.48,2024-05-01,2024-05-01,US,Panama,,Panama,
2386292,C2,,(US) C2 Object Storage Standard,USD,6.57,1,0,0,6.57,2024-05-01,2024-05-01,US,Panama,,Panama,
2386293,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,1.96,1,0,0,1.96,2024-05-01,2024-05-01,US,Panama,,Panama,
2386294,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,2.22,1,0,0,2.22,2024-05-01,2024-05-01,US,Panama,,Panama,
2386295,C2,,C2 credit,USD,-6.87,1,0,0,-6.87,2024-05-01,2024-05-01,,Peru,,Peru,
2386296,C2,,(EU) C2 Storage Advanced,EUR,183.48,1,0,0,183.48,2024-05-01,2024-05-01,EU,Peru,,Peru,
2386297,C2,,(US) C2 Storage Advanced,USD,303.31,1,0,0,303.31,2024-05-01,2024-05-01,US,Peru,,Peru,
2386298,C2,,(US) C2 Storage Basic,USD,0.78,1,0,0,0.78,2024-05-01,2024-05-01,US,Peru,,Peru,
2386299,C2,,(US) C2 Backup Business,USD,65.73,1,0,0,65.73,2024-05-01,2024-05-01,US,Peru,,Peru,
2386300,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,1.41,1,0,0,1.41,2024-05-01,2024-05-01,US,Peru,,Peru,
2386301,C2,,(EU) Active Insight Premium,EUR,61.07,1,0,0,61.07,2024-05-01,2024-05-01,EU,French Polynesia,,French Polynesia,
2386302,C2,,(EU) C2 Storage Advanced,EUR,92.81,1,0,0,92.81,2024-05-01,2024-05-01,EU,French Polynesia,,French Polynesia,
2386303,C2,,(EU) C2 Storage Basic,EUR,6.66,1,0,0,6.66,2024-05-01,2024-05-01,EU,French Polynesia,,French Polynesia,
2386304,C2,,(EU) C2 Backup Individual,EUR,19.58,1,0,0,19.58,2024-05-01,2024-05-01,EU,French Polynesia,,French Polynesia,
2386305,C2,,(US) C2 Storage Advanced,USD,43.81,1,0,0,43.81,2024-05-01,2024-05-01,US,French Polynesia,,French Polynesia,
2386306,C2,,(US) C2 Storage Basic,USD,6.66,1,0,0,6.66,2024-05-01,2024-05-01,US,French Polynesia,,French Polynesia,
2386307,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,7.83,1,0,0,7.83,2024-05-01,2024-05-01,US,French Polynesia,,French Polynesia,
2386308,C2,,(US) C2 Storage Advanced,USD,16.45,1,0,0,16.45,2024-05-01,2024-05-01,US,Papua New Guinea,,Papua New Guinea,
2386309,C2,,(EU) Active Insight Premium,EUR,1.57,1,0,0,1.57,2024-05-01,2024-05-01,EU,Philippines,,Philippines,
2386310,C2,,(EU) C2 Storage Advanced,EUR,247.9,1,0,0,247.9,2024-05-01,2024-05-01,EU,Philippines,,Philippines,
2386311,C2,,(EU) C2 Storage Basic,EUR,20.91,1,0,0,20.91,2024-05-01,2024-05-01,EU,Philippines,,Philippines,
2386312,C2,,(US) C2 Password Plus,USD,0.78,1,0,0,0.78,2024-05-01,2024-05-01,US,Philippines,,Philippines,
2386313,C2,,(APAC) C2 Backup Business,USD,86.16,1,0,0,86.16,2024-05-01,2024-05-01,APAC,Philippines,,Philippines,
2386314,C2,,(APAC) C2 Backup Individual,USD,8.62,1,0,0,8.62,2024-05-01,2024-05-01,APAC,Philippines,,Philippines,
2386315,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2024-05-01,2024-05-01,APAC,Philippines,,Philippines,
2386316,C2,,(APAC) C2 Storage Advanced,USD,338.11,1,0,0,338.11,2024-05-01,2024-05-01,APAC,Philippines,,Philippines,
2386317,C2,,(APAC) C2 Storage Basic,USD,2.11,1,0,0,2.11,2024-05-01,2024-05-01,APAC,Philippines,,Philippines,
2386318,C2,,(US) Active Insight Premium,USD,7.83,1,0,0,7.83,2024-05-01,2024-05-01,US,Philippines,,Philippines,
2386319,C2,,(US) C2 Storage Advanced,USD,227.84,1,0,0,227.84,2024-05-01,2024-05-01,US,Philippines,,Philippines,
2386320,C2,,(US) C2 Storage Basic,USD,6.66,1,0,0,6.66,2024-05-01,2024-05-01,US,Philippines,,Philippines,
2386321,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.7,1,0,0,0.7,2024-05-01,2024-05-01,US,Philippines,,Philippines,
2386322,C2,,(US) C2 Storage Advanced,USD,32.91,1,0,0,32.91,2024-05-01,2024-05-01,US,Pakistan,,Pakistan,
2386323,C2,,C2 credit,EUR,-22.86,1,0,0,-22.86,2024-05-01,2024-05-01,,Poland,,Poland,
2386324,C2,,(EU) Active Insight Premium,EUR,137.49,1,0,0,137.49,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386325,C2,,(EU) C2 Storage Advanced,EUR,7229.76,1,0,0,7229.76,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386326,C2,,(EU) C2 Storage Basic,EUR,1026.42,1,0,0,1026.42,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386327,C2,,(EU) C2 Backup Individual,EUR,125.72,1,0,0,125.72,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386328,C2,,(EU) C2 Identity Business,EUR,-4.41,1,0,0,-4.41,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386329,C2,,(EU) C2 Object Storage Standard,EUR,267.68,1,0,0,267.68,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386330,C2,,(EU) C2 Backup Business,EUR,703.25,1,0,0,703.25,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386331,C2,,(EU) C2 Password Plus,EUR,10.14,1,0,0,10.14,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386332,C2,,(EU) C2 Transfer Professional,EUR,34.44,1,0,0,34.44,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386333,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,77.53,1,0,0,77.53,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386334,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,9.4,1,0,0,9.4,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386335,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,13.7,1,0,0,13.7,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386336,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,9.59,1,0,0,9.59,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386337,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,31.49,1,0,0,31.49,2024-05-01,2024-05-01,EU,Poland,,Poland,
2386338,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-05-01,2024-05-01,US,Poland,,Poland,
2386339,C2,,(US) Active Insight Premium,USD,32.88,1,0,0,32.88,2024-05-01,2024-05-01,US,Poland,,Poland,
2386340,C2,,(US) C2 Storage Advanced,USD,92.03,1,0,0,92.03,2024-05-01,2024-05-01,US,Poland,,Poland,
2386341,C2,,(US) C2 Storage Basic,USD,32.4,1,0,0,32.4,2024-05-01,2024-05-01,US,Poland,,Poland,
2386342,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2024-05-01,2024-05-01,US,Poland,,Poland,
2386343,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2024-05-01,2024-05-01,EU,Saint Pierre and Miquelon,,Saint Pierre and Miquelon,
2386344,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2024-05-01,2024-05-01,EU,Saint Pierre and Miquelon,,Saint Pierre and Miquelon,
2386345,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2024-05-01,2024-05-01,EU,Pitcairn,,Pitcairn,
2386346,C2,,(EU) Active Insight Premium,EUR,16.49,1,0,0,16.49,2024-05-01,2024-05-01,EU,Puerto Rico,,Puerto Rico,
2386347,C2,,(US) C2 Storage Advanced,USD,595.11,1,0,0,595.11,2024-05-01,2024-05-01,US,Puerto Rico,,Puerto Rico,
2386348,C2,,(US) C2 Storage Basic,USD,18.02,1,0,0,18.02,2024-05-01,2024-05-01,US,Puerto Rico,,Puerto Rico,
2386349,C2,,(US) C2 Object Storage Standard,USD,6.57,1,0,0,6.57,2024-05-01,2024-05-01,US,Puerto Rico,,Puerto Rico,
2386350,C2,,(US) C2 Backup Business,USD,78.32,1,0,0,78.32,2024-05-01,2024-05-01,US,Puerto Rico,,Puerto Rico,
2386351,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,7.83,1,0,0,7.83,2024-05-01,2024-05-01,US,Puerto Rico,,Puerto Rico,
2386352,C2,,(US) C2 Storage Advanced,USD,10.97,1,0,0,10.97,2024-05-01,2024-05-01,US,"Palestine, State of",,"Palestine, State of",
2386353,C2,,(EU) Active Insight Premium,EUR,59.51,1,0,0,59.51,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386354,C2,,(EU) C2 Storage Advanced,EUR,2527.78,1,0,0,2527.78,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386355,C2,,(EU) C2 Storage Basic,EUR,339.39,1,0,0,339.39,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386356,C2,,(EU) C2 Backup Individual,EUR,39.54,1,0,0,39.54,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386357,C2,,(EU) C2 Identity Business,EUR,37.41,1,0,0,37.41,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386358,C2,,(EU) C2 Object Storage Standard,EUR,33.07,1,0,0,33.07,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386359,C2,,(EU) C2 Backup Business,EUR,443.53,1,0,0,443.53,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386360,C2,,(EU) C2 Password Plus,EUR,1.56,1,0,0,1.56,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386361,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,18.79,1,0,0,18.79,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386362,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,6.17,1,0,0,6.17,2024-05-01,2024-05-01,EU,Portugal,,Portugal,
2386363,C2,,(APAC) C2 Backup Business,USD,72.31,1,0,0,72.31,2024-05-01,2024-05-01,APAC,Paraguay,,Paraguay,
2386364,C2,,(US) C2 Storage Advanced,USD,16.45,1,0,0,16.45,2024-05-01,2024-05-01,US,Paraguay,,Paraguay,
2386365,C2,,(US) C2 Backup Business,USD,46.95,1,0,0,46.95,2024-05-01,2024-05-01,US,Paraguay,,Paraguay,
2386366,C2,,(EU) C2 Storage Advanced,EUR,110.83,1,0,0,110.83,2024-05-01,2024-05-01,EU,Qatar,,Qatar,
2386367,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2024-05-01,2024-05-01,EU,Qatar,,Qatar,
2386368,C2,,(US) Active Insight Premium,USD,14.1,1,0,0,14.1,2024-05-01,2024-05-01,US,Qatar,,Qatar,
