PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2372569,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,4.06,1,0,0,4.06,2023-07-01,2023-07-01,EU,Kuwait,,Kuwait,
2372570,C2,,(APAC) C2 Backup Business,USD,51.65,1,0,0,51.65,2023-07-01,2023-07-01,APAC,Kuwait,,Kuwait,
2372571,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2023-07-01,2023-07-01,US,Kuwait,,Kuwait,
2372572,C2,,(US) C2 Storage Advanced,USD,191.17,1,0,0,191.17,2023-07-01,2023-07-01,US,Kuwait,,Kuwait,
2372573,C2,,(US) C2 Backup Business,USD,46.95,1,0,0,46.95,2023-07-01,2023-07-01,US,Kuwait,,Kuwait,
2372574,C2,,(EU) C2 Storage Basic,EUR,6.41,1,0,0,6.41,2023-07-01,2023-07-01,EU,Cayman Islands,,Cayman Islands,
2372575,C2,,(US) C2 Storage Advanced,USD,10.96,1,0,0,10.96,2023-07-01,2023-07-01,US,Cayman Islands,,Cayman Islands,
2372576,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-07-01,2023-07-01,US,Cayman Islands,,Cayman Islands,
2372577,C2,,(EU) Active Insight Premium Early Bird,EUR,2.34,1,0,0,2.34,2023-07-01,2023-07-01,EU,Kazakhstan,,Kazakhstan,
2372578,C2,,(EU) C2 Storage Advanced,EUR,19.99,1,0,0,19.99,2023-07-01,2023-07-01,EU,Kazakhstan,,Kazakhstan,
2372579,C2,,(EU) C2 Storage Basic,EUR,12.29,1,0,0,12.29,2023-07-01,2023-07-01,EU,Kazakhstan,,Kazakhstan,
2372580,C2,,(EU) C2 Backup Individual,EUR,9.39,1,0,0,9.39,2023-07-01,2023-07-01,EU,Kazakhstan,,Kazakhstan,
2372581,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.45,1,0,0,0.45,2023-07-01,2023-07-01,EU,Kazakhstan,,Kazakhstan,
2372582,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-07-01,2023-07-01,US,Kazakhstan,,Kazakhstan,
2372583,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2023-07-01,2023-07-01,APAC,Kazakhstan,,Kazakhstan,
2372584,C2,,(US) Active Insight Premium,USD,3.13,1,0,0,3.13,2023-07-01,2023-07-01,US,Kazakhstan,,Kazakhstan,
2372585,C2,,(US) C2 Storage Advanced,USD,27.41,1,0,0,27.41,2023-07-01,2023-07-01,US,Kazakhstan,,Kazakhstan,
2372586,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-07-01,2023-07-01,US,Kazakhstan,,Kazakhstan,
2372587,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,9.02,1,0,0,9.02,2023-07-01,2023-07-01,US,Kazakhstan,,Kazakhstan,
2372588,C2,,(EU) C2 Storage Advanced,EUR,27.84,1,0,0,27.84,2023-07-01,2023-07-01,EU,Lao People's Democratic Republic,,Lao People's Democratic Republic,
2372589,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2023-07-01,2023-07-01,EU,Lao People's Democratic Republic,,Lao People's Democratic Republic,
2372590,C2,,(EU) Active Insight Premium Early Bird,EUR,2.35,1,0,0,2.35,2023-07-01,2023-07-01,EU,Lebanon,,Lebanon,
2372591,C2,,(EU) Active Insight Premium,EUR,0.63,1,0,0,0.63,2023-07-01,2023-07-01,EU,Lebanon,,Lebanon,
2372592,C2,,(EU) C2 Storage Advanced,EUR,37.39,1,0,0,37.39,2023-07-01,2023-07-01,EU,Lebanon,,Lebanon,
2372593,C2,,(EU) C2 Storage Basic,EUR,9.4,1,0,0,9.4,2023-07-01,2023-07-01,EU,Lebanon,,Lebanon,
2372594,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-07-01,2023-07-01,EU,Saint Lucia,,Saint Lucia,
2372595,C2,,(EU) C2 Storage Basic,EUR,0.78,1,0,0,0.78,2023-07-01,2023-07-01,EU,Saint Lucia,,Saint Lucia,
2372596,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-07-01,2023-07-01,EU,Liechtenstein,,Liechtenstein,
2372597,C2,,(EU) Active Insight Premium,EUR,7.83,1,0,0,7.83,2023-07-01,2023-07-01,EU,Liechtenstein,,Liechtenstein,
2372598,C2,,(EU) C2 Storage Advanced,EUR,216.5,1,0,0,216.5,2023-07-01,2023-07-01,EU,Liechtenstein,,Liechtenstein,
2372599,C2,,(EU) C2 Storage Basic,EUR,34.46,1,0,0,34.46,2023-07-01,2023-07-01,EU,Liechtenstein,,Liechtenstein,
2372600,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2023-07-01,2023-07-01,EU,Liechtenstein,,Liechtenstein,
2372601,C2,,(EU) C2 Backup Business,EUR,145.68,1,0,0,145.68,2023-07-01,2023-07-01,EU,Liechtenstein,,Liechtenstein,
2372602,C2,,(EU) C2 Storage Advanced,EUR,10.97,1,0,0,10.97,2023-07-01,2023-07-01,EU,Sri Lanka,,Sri Lanka,
2372603,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2023-07-01,2023-07-01,EU,Sri Lanka,,Sri Lanka,
2372604,C2,,(APAC) C2 Storage Advanced,USD,11.75,1,0,0,11.75,2023-07-01,2023-07-01,APAC,Sri Lanka,,Sri Lanka,
2372605,C2,,(US) C2 Storage Advanced,USD,43.86,1,0,0,43.86,2023-07-01,2023-07-01,US,Sri Lanka,,Sri Lanka,
2372606,C2,,(US) C2 Storage Basic,USD,2.34,1,0,0,2.34,2023-07-01,2023-07-01,US,Sri Lanka,,Sri Lanka,
2372607,C2,,(EU) Active Insight Premium Early Bird,EUR,14.09,1,0,0,14.09,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372608,C2,,(EU) Active Insight Premium,EUR,0.91,1,0,0,0.91,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372609,C2,,(EU) C2 Storage Advanced,EUR,594.09,1,0,0,594.09,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372610,C2,,(EU) C2 Storage Basic,EUR,83.63,1,0,0,83.63,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372611,C2,,(EU) C2 Backup Individual,EUR,5.48,1,0,0,5.48,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372612,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372613,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,9.86,1,0,0,9.86,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372614,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,3.66,1,0,0,3.66,2023-07-01,2023-07-01,EU,Lithuania,,Lithuania,
2372615,C2,,(US) C2 Storage Advanced,USD,11.3,1,0,0,11.3,2023-07-01,2023-07-01,US,Lithuania,,Lithuania,
2372616,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-07-01,2023-07-01,US,Lithuania,,Lithuania,
2372617,C2,,(EU) Active Insight Premium Early Bird,EUR,143.21,1,0,0,143.21,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372618,C2,,(EU) Active Insight Premium,EUR,50.86,1,0,0,50.86,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372619,C2,,(EU) C2 Storage Advanced,EUR,2784.24,1,0,0,2784.24,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372620,C2,,(EU) C2 Storage Basic,EUR,283.75,1,0,0,283.75,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372621,C2,,(EU) C2 Backup Individual,EUR,57.56,1,0,0,57.56,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372622,C2,,(EU) C2 Identity Business,EUR,18.71,1,0,0,18.71,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372623,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372624,C2,,(EU) C2 Backup Business,EUR,610.34,1,0,0,610.34,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372625,C2,,(EU) C2 Password Plus,EUR,1.17,1,0,0,1.17,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372626,C2,,(EU) C2 Transfer Professional,EUR,9.39,1,0,0,9.39,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372627,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,24.9,1,0,0,24.9,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372628,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,4.27,1,0,0,4.27,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372629,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,23.5,1,0,0,23.5,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372630,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,2.6,1,0,0,2.6,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372631,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,7.82,1,0,0,7.82,2023-07-01,2023-07-01,EU,Luxembourg,,Luxembourg,
2372632,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2023-07-01,2023-07-01,APAC,Luxembourg,,Luxembourg,
2372633,C2,,(US) C2 Storage Basic,USD,0.78,1,0,0,0.78,2023-07-01,2023-07-01,US,Luxembourg,,Luxembourg,
2372634,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,USD,18.8,1,0,0,18.8,2023-07-01,2023-07-01,US,Luxembourg,,Luxembourg,
2372635,C2,,(EU) Active Insight Premium Early Bird,EUR,3.14,1,0,0,3.14,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372636,C2,,(EU) Active Insight Premium,EUR,1.35,1,0,0,1.35,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372637,C2,,(EU) C2 Storage Advanced,EUR,259.35,1,0,0,259.35,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372638,C2,,(EU) C2 Storage Basic,EUR,45.44,1,0,0,45.44,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372639,C2,,(EU) C2 Identity Business,EUR,18.71,1,0,0,18.71,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372640,C2,,(EU) C2 Object Storage Standard,EUR,12.05,1,0,0,12.05,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372641,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.9,1,0,0,0.9,2023-07-01,2023-07-01,EU,Latvia,,Latvia,
2372642,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-07-01,2023-07-01,EU,Morocco,,Morocco,
2372643,C2,,(EU) C2 Storage Advanced,EUR,60.52,1,0,0,60.52,2023-07-01,2023-07-01,EU,Morocco,,Morocco,
2372644,C2,,(EU) C2 Storage Basic,EUR,7.97,1,0,0,7.97,2023-07-01,2023-07-01,EU,Morocco,,Morocco,
2372645,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-07-01,2023-07-01,EU,Morocco,,Morocco,
2372646,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2023-07-01,2023-07-01,US,Morocco,,Morocco,
2372647,C2,,(EU) C2 Storage Advanced,EUR,262.47,1,0,0,262.47,2023-07-01,2023-07-01,EU,Monaco,,Monaco,
2372648,C2,,(EU) C2 Storage Basic,EUR,12.19,1,0,0,12.19,2023-07-01,2023-07-01,EU,Monaco,,Monaco,
2372649,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2023-07-01,2023-07-01,EU,Monaco,,Monaco,
2372650,C2,,(EU) C2 Storage Advanced,EUR,133.94,1,0,0,133.94,2023-07-01,2023-07-01,EU,Moldova,,Moldova,
2372651,C2,,(EU) C2 Storage Basic,EUR,2.74,1,0,0,2.74,2023-07-01,2023-07-01,EU,Moldova,,Moldova,
2372652,C2,,(US) Active Insight Premium Early Bird,USD,5.48,1,0,0,5.48,2023-07-01,2023-07-01,US,Moldova,,Moldova,
2372653,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2023-07-01,2023-07-01,US,Moldova,,Moldova,
2372654,C2,,(EU) C2 Storage Advanced,EUR,35.07,1,0,0,35.07,2023-07-01,2023-07-01,EU,Saint Martin (French part),,Saint Martin (French part),
2372655,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2023-07-01,2023-07-01,EU,Saint Martin (French part),,Saint Martin (French part),
2372656,C2,,(EU) C2 Storage Basic,EUR,0.78,1,0,0,0.78,2023-07-01,2023-07-01,EU,Madagascar,,Madagascar,
2372657,C2,,(EU) Active Insight Premium Early Bird,EUR,2.35,1,0,0,2.35,2023-07-01,2023-07-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2372658,C2,,(EU) C2 Storage Advanced,EUR,153.49,1,0,0,153.49,2023-07-01,2023-07-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2372659,C2,,(EU) C2 Storage Basic,EUR,19.58,1,0,0,19.58,2023-07-01,2023-07-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2372660,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2023-07-01,2023-07-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2372661,C2,,(EU) C2 Storage Advanced,EUR,42.69,1,0,0,42.69,2023-07-01,2023-07-01,EU,Myanmar,,Myanmar,
2372662,C2,,(APAC) C2 Storage Advanced,USD,35.24,1,0,0,35.24,2023-07-01,2023-07-01,APAC,Myanmar,,Myanmar,
2372663,C2,,(US) C2 Storage Advanced,USD,20.74,1,0,0,20.74,2023-07-01,2023-07-01,US,Myanmar,,Myanmar,
2372664,C2,,(US) C2 Storage Basic,USD,1.56,1,0,0,1.56,2023-07-01,2023-07-01,US,Myanmar,,Myanmar,
2372665,C2,,(EU) Active Insight Premium Early Bird,EUR,4.69,1,0,0,4.69,2023-07-01,2023-07-01,EU,Macao,,Macao,
2372666,C2,,(EU) C2 Storage Advanced,EUR,21.93,1,0,0,21.93,2023-07-01,2023-07-01,EU,Macao,,Macao,
2372667,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2023-07-01,2023-07-01,EU,Macao,,Macao,
2372668,C2,,(APAC) C2 Backup Individual,USD,8.78,1,0,0,8.78,2023-07-01,2023-07-01,APAC,Macao,,Macao,
2372669,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2023-07-01,2023-07-01,APAC,Macao,,Macao,
2372670,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-07-01,2023-07-01,US,Macao,,Macao,
2372671,C2,,(US) C2 Storage Advanced,USD,6.22,1,0,0,6.22,2023-07-01,2023-07-01,US,Macao,,Macao,
2372672,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-07-01,2023-07-01,US,Macao,,Macao,
2372673,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.7,1,0,0,0.7,2023-07-01,2023-07-01,US,Macao,,Macao,
2372674,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-07-01,2023-07-01,US,Northern Mariana Islands,,Northern Mariana Islands,
2372675,C2,,(EU) C2 Storage Advanced,EUR,220.32,1,0,0,220.32,2023-07-01,2023-07-01,EU,Martinique,,Martinique,
2372676,C2,,(EU) C2 Storage Basic,EUR,20.51,1,0,0,20.51,2023-07-01,2023-07-01,EU,Martinique,,Martinique,
2372677,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2023-07-01,2023-07-01,EU,Martinique,,Martinique,
2372678,C2,,(EU) C2 Backup Individual,EUR,7.83,1,0,0,7.83,2023-07-01,2023-07-01,EU,Martinique,,Martinique,
2372679,C2,,(US) C2 Storage Advanced,USD,100.86,1,0,0,100.86,2023-07-01,2023-07-01,US,Martinique,,Martinique,
2372680,C2,,(US) C2 Object Storage Standard,USD,5.48,1,0,0,5.48,2023-07-01,2023-07-01,US,Martinique,,Martinique,
2372681,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2023-07-01,2023-07-01,US,Martinique,,Martinique,
2372682,C2,,(EU) Active Insight Premium Early Bird,EUR,4.7,1,0,0,4.7,2023-07-01,2023-07-01,EU,Malta,,Malta,
2372683,C2,,(EU) C2 Storage Advanced,EUR,89.75,1,0,0,89.75,2023-07-01,2023-07-01,EU,Malta,,Malta,
2372684,C2,,(EU) C2 Storage Basic,EUR,45.24,1,0,0,45.24,2023-07-01,2023-07-01,EU,Malta,,Malta,
2372685,C2,,(EU) C2 Storage Advanced,EUR,24.11,1,0,0,24.11,2023-07-01,2023-07-01,EU,Mauritius,,Mauritius,
2372686,C2,,(EU) C2 Storage Basic,EUR,20.51,1,0,0,20.51,2023-07-01,2023-07-01,EU,Mauritius,,Mauritius,
2372687,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.45,1,0,0,0.45,2023-07-01,2023-07-01,US,Maldives,,Maldives,
2372688,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-07-01,2023-07-01,US,Malawi,,Malawi,
2372689,C2,,(EU) Active Insight Premium Early Bird,EUR,24.26,1,0,0,24.26,2023-07-01,2023-07-01,EU,Mexico,,Mexico,
2372690,C2,,(EU) Active Insight Premium,EUR,0.51,1,0,0,0.51,2023-07-01,2023-07-01,EU,Mexico,,Mexico,
2372691,C2,,(EU) C2 Storage Advanced,EUR,678.34,1,0,0,678.34,2023-07-01,2023-07-01,EU,Mexico,,Mexico,
2372692,C2,,(EU) C2 Storage Basic,EUR,48.86,1,0,0,48.86,2023-07-01,2023-07-01,EU,Mexico,,Mexico,
2372693,C2,,(EU) C2 Backup Individual,EUR,9.39,1,0,0,9.39,2023-07-01,2023-07-01,EU,Mexico,,Mexico,
2372694,C2,,(US) C2 Password Plus,USD,1.17,1,0,0,1.17,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372695,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372696,C2,,(US) Active Insight Premium,USD,12.53,1,0,0,12.53,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372697,C2,,(US) C2 Storage Advanced,USD,2646.14,1,0,0,2646.14,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372698,C2,,(US) C2 Storage Basic,USD,89.84,1,0,0,89.84,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372699,C2,,(US) C2 Backup Enterprise,USD,883.16,1,0,0,883.16,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372700,C2,,(US) C2 Backup Individual,USD,39.54,1,0,0,39.54,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372701,C2,,(US) C2 Object Storage Standard,USD,169.92,1,0,0,169.92,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372702,C2,,(US) C2 Backup Business,USD,613.34,1,0,0,613.34,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372703,C2,,(US) C2 Transfer Business,USD,39.17,1,0,0,39.17,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372704,C2,,(US) C2 Transfer Professional,USD,9.39,1,0,0,9.39,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372705,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,1.5,1,0,0,1.5,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372706,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,2.51,1,0,0,2.51,2023-07-01,2023-07-01,US,Mexico,,Mexico,
2372707,C2,,C2 credit,USD,-8.46,1,0,0,-8.46,2023-07-01,2023-07-01,,Malaysia,,Malaysia,
2372708,C2,,(EU) Active Insight Premium Early Bird,EUR,7.82,1,0,0,7.82,2023-07-01,2023-07-01,EU,Malaysia,,Malaysia,
2372709,C2,,(EU) Active Insight Premium,EUR,1.57,1,0,0,1.57,2023-07-01,2023-07-01,EU,Malaysia,,Malaysia,
2372710,C2,,(EU) C2 Storage Advanced,EUR,710.8,1,0,0,710.8,2023-07-01,2023-07-01,EU,Malaysia,,Malaysia,
2372711,C2,,(EU) C2 Storage Basic,EUR,42.8,1,0,0,42.8,2023-07-01,2023-07-01,EU,Malaysia,,Malaysia,
2372712,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372713,C2,,(APAC) C2 Backup Individual,USD,11.6,1,0,0,11.6,2023-07-01,2023-07-01,APAC,Malaysia,,Malaysia,
2372714,C2,,(APAC) C2 Storage Advanced,USD,436.82,1,0,0,436.82,2023-07-01,2023-07-01,APAC,Malaysia,,Malaysia,
2372715,C2,,(APAC) C2 Storage Basic,USD,14.03,1,0,0,14.03,2023-07-01,2023-07-01,APAC,Malaysia,,Malaysia,
2372716,C2,,(US) Active Insight Premium Early Bird,USD,2.35,1,0,0,2.35,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372717,C2,,(US) C2 Storage Advanced,USD,743.66,1,0,0,743.66,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372718,C2,,(US) C2 Storage Basic,USD,58.41,1,0,0,58.41,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372719,C2,,(US) C2 Object Storage Standard,USD,151.72,1,0,0,151.72,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372720,C2,,(US) C2 Backup Business,USD,78.32,1,0,0,78.32,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372721,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372722,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,1.5,1,0,0,1.5,2023-07-01,2023-07-01,US,Malaysia,,Malaysia,
2372723,C2,,(EU) Active Insight Premium,EUR,6.26,1,0,0,6.26,2023-07-01,2023-07-01,EU,Mozambique,,Mozambique,
2372724,C2,,(EU) C2 Storage Advanced,EUR,195.06,1,0,0,195.06,2023-07-01,2023-07-01,EU,Mozambique,,Mozambique,
2372725,C2,,(EU) C2 Backup Business,EUR,46.95,1,0,0,46.95,2023-07-01,2023-07-01,EU,Mozambique,,Mozambique,
2372726,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2023-07-01,2023-07-01,EU,Mozambique,,Mozambique,
2372727,C2,,(EU) C2 Storage Advanced,EUR,271.45,1,0,0,271.45,2023-07-01,2023-07-01,EU,New Caledonia,,New Caledonia,
2372728,C2,,(EU) C2 Storage Basic,EUR,43.95,1,0,0,43.95,2023-07-01,2023-07-01,EU,New Caledonia,,New Caledonia,
2372729,C2,,(US) C2 Storage Advanced,USD,273.73,1,0,0,273.73,2023-07-01,2023-07-01,US,New Caledonia,,New Caledonia,
2372730,C2,,(US) C2 Storage Basic,USD,14.1,1,0,0,14.1,2023-07-01,2023-07-01,US,New Caledonia,,New Caledonia,
2372731,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,6.01,1,0,0,6.01,2023-07-01,2023-07-01,US,New Caledonia,,New Caledonia,
2372732,C2,,(EU) C2 Storage Advanced,EUR,6.57,1,0,0,6.57,2023-07-01,2023-07-01,EU,Nigeria,,Nigeria,
2372733,C2,,(US) C2 Storage Basic,USD,5.89,1,0,0,5.89,2023-07-01,2023-07-01,US,Nigeria,,Nigeria,
2372734,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-07-01,2023-07-01,EU,Nicaragua,,Nicaragua,
2372735,C2,,(EU) C2 Storage Basic,EUR,5.63,1,0,0,5.63,2023-07-01,2023-07-01,EU,Nicaragua,,Nicaragua,
2372736,C2,,(US) C2 Storage Advanced,USD,6.57,1,0,0,6.57,2023-07-01,2023-07-01,US,Nicaragua,,Nicaragua,
2372737,C2,,C2 credit,EUR,-169.39,1,0,0,-169.39,2023-07-01,2023-07-01,,Netherlands,,Netherlands,
2372738,C2,,(EU) Active Insight Premium Early Bird,EUR,783.74,1,0,0,783.74,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372739,C2,,(EU) Active Insight Premium,EUR,371.83,1,0,0,371.83,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372740,C2,,(EU) C2 Storage Advanced,EUR,41762.39,1,0,0,41762.39,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372741,C2,,(EU) C2 Storage Basic,EUR,9915.22,1,0,0,9915.22,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372742,C2,,(EU) C2 Backup Individual,EUR,366.45,1,0,0,366.45,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372743,C2,,(EU) C2 Identity Business,EUR,204.68,1,0,0,204.68,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372744,C2,,(EU) C2 Object Storage Standard,EUR,612.32,1,0,0,612.32,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372745,C2,,(EU) C2 Backup Business,EUR,1110.22,1,0,0,1110.22,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372746,C2,,(EU) C2 Password Plus,EUR,32.06,1,0,0,32.06,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372747,C2,,(EU) C2 Transfer Professional,EUR,23.49,1,0,0,23.49,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372748,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,188.38,1,0,0,188.38,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372749,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,12.41,1,0,0,12.41,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372750,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,31.8,1,0,0,31.8,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372751,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,62.85,1,0,0,62.85,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372752,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,33.46,1,0,0,33.46,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372753,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,15.67,1,0,0,15.67,2023-07-01,2023-07-01,EU,Netherlands,,Netherlands,
2372754,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-07-01,2023-07-01,US,Netherlands,,Netherlands,
2372755,C2,,(US) C2 Storage Advanced,USD,49.35,1,0,0,49.35,2023-07-01,2023-07-01,US,Netherlands,,Netherlands,
2372756,C2,,(US) C2 Storage Basic,USD,16.84,1,0,0,16.84,2023-07-01,2023-07-01,US,Netherlands,,Netherlands,
